
-5.0,5.599999999999984
-4.9,5.539999999999984
-4.800000000000001,5.479999999999986
-4.700000000000001,5.419999999999986
-4.600000000000001,5.359999999999988
-4.500000000000002,5.299999999999987
-4.400000000000002,5.239999999999989
-4.3000000000000025,5.179999999999989
-4.200000000000003,5.11999999999999
-4.100000000000003,5.059999999999991
-4.0000000000000036,4.999999999999992
-3.900000000000004,4.939999999999992
-3.8000000000000043,4.879999999999993
-3.7000000000000046,4.819999999999994
-3.600000000000005,4.7599999999999945
-3.5000000000000053,4.699999999999996
-3.4000000000000057,4.639999999999996
-3.300000000000006,4.5799999999999965
-3.2000000000000064,4.519999999999998
-3.1000000000000068,4.459999999999998
-3.000000000000007,4.399999999999999
-2.9000000000000075,4.34
-2.800000000000008,4.28
-2.700000000000008,4.220000000000001
-2.6000000000000085,4.160000000000002
-2.500000000000009,4.100000000000001
-2.4000000000000092,4.040000000000003
-2.3000000000000096,3.980000000000003
-2.20000000000001,3.9200000000000035
-2.1000000000000103,3.860000000000004
-2.0000000000000107,3.8000000000000047
-1.900000000000011,3.740000000000005
-1.8000000000000114,3.680000000000006
-1.7000000000000117,3.6200000000000063
-1.600000000000012,3.560000000000007
-1.5000000000000124,3.5000000000000075
-1.4000000000000128,3.4400000000000084
-1.3000000000000131,3.3800000000000083
-1.2000000000000135,3.3200000000000087
-1.1000000000000139,3.260000000000009
-1.0000000000000142,3.20000000000001
-0.9000000000000146,3.14000000000001
-0.8000000000000149,3.0800000000000103
-0.7000000000000153,3.0200000000000107
-0.6000000000000156,2.9600000000000115
-0.500000000000016,2.900000000000012
-0.40000000000001634,2.8400000000000123
-0.3000000000000167,2.7800000000000127
-0.20000000000001705,2.7200000000000126
-0.10000000000001741,2.660000000000013
-1.7763568394002505e-14,2.6000000000000134
0.09999999999998188,2.540000000000014
0.19999999999998153,2.480000000000014
0.29999999999998117,2.420000000000014
0.3999999999999808,2.3600000000000145
0.49999999999998046,2.300000000000015
0.5999999999999801,2.2400000000000153
0.6999999999999797,2.1800000000000153
0.7999999999999794,2.1200000000000156
0.899999999999979,2.060000000000016
0.9999999999999787,2.000000000000016
1.0999999999999783,1.9400000000000162
1.199999999999978,1.8800000000000163
1.2999999999999776,1.8200000000000167
1.3999999999999773,1.7600000000000167
1.499999999999977,1.7000000000000168
1.5999999999999766,1.640000000000017
1.6999999999999762,1.5800000000000172
1.7999999999999758,1.5200000000000173
1.8999999999999755,1.4600000000000175
1.9999999999999751,1.4000000000000175
2.0999999999999748,1.3400000000000176
2.1999999999999744,1.2800000000000178
2.299999999999974,1.2200000000000177
2.3999999999999737,1.160000000000018
2.4999999999999734,1.1000000000000176
2.599999999999973,1.0400000000000178
2.6999999999999726,0.980000000000018
2.7999999999999723,0.9200000000000178
2.899999999999972,0.8600000000000179
2.9999999999999716,0.8000000000000179
3.0999999999999712,0.7400000000000178
3.199999999999971,0.6800000000000178
3.2999999999999705,0.6200000000000179
3.39999999999997,0.5600000000000176
3.49999999999997,0.5000000000000177
3.5999999999999694,0.4400000000000176
3.699999999999969,0.3800000000000176
3.7999999999999687,0.3200000000000176
3.8999999999999684,0.2600000000000171
3.999999999999968,0.20000000000001705
4.099999999999968,0.140000000000017
4.199999999999967,0.08000000000001692
4.299999999999967,0.020000000000016845
4.399999999999967,-0.03999999999998325
4.499999999999966,-0.0999999999999838
4.599999999999966,-0.1599999999999839
4.6999999999999655,-0.21999999999998404
4.799999999999965,-0.27999999999998415
4.899999999999965,-0.3399999999999843
4.9999999999999645,-0.3999999999999849
